"NAME","GEOID","has_computer","with_internet","total_population","65_and_older","number_providers","mean_lowest_cost","mean_d_mbps","mean_u_mbps","mean_lat_ms","index"
"Census Tract 41, Spokane County, Washington",53063004100,-0.653032771537686,-0.636010682658307,-1.08269594434121,-0.104085497916784,-0.296447540587057,0.723941324734776,0.590020140185878,-0.22838571698315,-0.687744244348901,-0.931292057574692
"Census Tract 42, Spokane County, Washington",53063004200,0.868778282965313,0.995784730271839,0.700538445749534,0.813797083413184,-0.296447540587057,0.723941324734776,1.30830667109527,1.2415075981769,-0.778757943962165,4.68519752537119
"Census Tract 43, Spokane County, Washington",53063004300,0.0632208145936654,0.165573028956501,-0.21421452481598,1.06700607136628,-0.296447540587057,0.723941324734776,0.824144301283734,-0.133240535821591,-0.733152209367437,0.831992175311356
"Census Tract 44, Spokane County, Washington",53063004400,1.18407566311983,1.04540657908609,0.746098126773808,1.21576635178872,-0.296447540587057,0.723941324734776,1.31461558949707,0.131193277884,-0.786033140535597,3.85667118725395
"Census Tract 45, Spokane County, Washington",53063004500,0.17804009175976,0.238097269531175,-0.097467842191276,0.361186017447027,0.205019794424694,0.0415361150529106,1.11609863180249,1.31898371331956,-0.724996376453132,3.18468657760233
"Census Tract 46.01, Spokane County, Washington",53063004601,0.648252369678052,0.631254994751771,0.0954489321458867,2.27291387649289,-0.296447540587057,0.723941324734776,0.550750874877001,-0.440548691636432,-0.651170601158587,1.02714824876336
"Census Tract 46.02, Spokane County, Washington",53063004602,-0.423394217205497,-0.395535569173865,-0.42492804955325,-0.787749765390141,-0.296447540587057,0.723941324734776,0.306894598438013,0.0137622722593253,-0.744826631547009,0.00228331208284016
"Census Tract 47.01, Spokane County, Washington",53063004701,-0.567373945715361,-0.500504864742471,-0.261197945872263,-1.03146341629499,-0.797914875598808,-1.30596901581511,0.726774281882762,-0.536746533271868,-0.654423284915438,0.132436000757559
"Census Tract 47.02, Spokane County, Washington",53063004702,0.32384234847861,0.480480915662319,0.00219396004932466,0.759990173473152,0.205019794424694,0.68760021889373,0.679407067265134,-0.597397179945234,-0.746050528885533,0.948386040141051
"Census Tract 48, Spokane County, Washington",53063004800,1.08019155520765,0.757218149434098,0.242806025458775,1.26324303702993,-0.296447540587057,-1.09311396731755,0.843916008889234,-0.562583979933237,-0.722719868265017,2.64245201247676
"Census Tract 49, Spokane County, Washington",53063004900,1.57956428446971,1.80118550718005,1.39959480146575,2.28873943823996,0.205019794424694,0.68760021889373,0.885194138203962,-0.2509740337416,-0.737756332593272,4.01967187452184
"Census Tract 50, Spokane County, Washington",53063005000,0.717508441619505,0.631254994751771,0.464909470452114,0.848613319256735,-0.296447540587057,0.723941324734776,0.436729374759893,-0.518604612692627,-0.393085083453288,1.23634533614517
"Census Tract 101.01, Spokane County, Washington",53063010101,-0.0989841960060554,0.0147989498670493,-0.0882135319832202,0.86127376865439,0.205019794424694,0.68760021889373,-1.07021043621152,-0.624844373231148,0.393277663319336,-2.46177856428436
"Census Tract 101.02, Spokane County, Washington",53063010102,-0.744159181986967,-0.704717857939577,-0.656285804754644,-0.281331789483951,-1.80084954562231,2.60641060730098,-1.28651561006735,-0.961203323143588,0.567715708247598,-4.79991875748218
"Census Tract 102.01, Spokane County, Washington",53063010201,0.609979277289354,0.444218795374982,0.420061659443843,0.471964949676506,-0.296447540587057,0.723941324734776,-1.71211476494014,-1.03656843180823,1.23429385160463,-2.70148078855843
"Census Tract 102.03, Spokane County, Washington",53063010203,0.110606548027292,0.184658355423521,0.471316300596152,-0.100920385567371,-0.296447540587057,0.723941324734776,-0.609311040554933,-0.845748074911707,0.042886572578858,-1.15864812273686
"Census Tract 102.04, Spokane County, Washington",53063010204,-0.818882838555378,-0.689449596765961,-0.432758619729297,-0.0977552732179571,-0.296447540587057,0.723941324734776,-1.92664789802183,-0.957579995322263,1.26837535298351,-5.52681348120274
"Census Tract 103.01, Spokane County, Washington",53063010301,0.810457380277772,0.734315757673675,0.758199917045881,0.576413657207158,-0.296447540587057,0.723941324734776,1.02598246557299,-0.43202558297199,-0.0615302247408483,1.9028553943764
"Census Tract 103.03, Spokane County, Washington",53063010303,-0.324977693920273,-0.20277377185697,-0.120959552719418,0.256737309916376,1.2079544644482,-0.422455377705501,-1.98707491123911,-1.0688204481043,2.01307580705838,-5.09753318534488
"Census Tract 103.04, Spokane County, Washington",53063010304,1.24968667864331,1.20190625611565,1.39389984133771,1.39301264335589,0.706487129436445,0.367798487492521,-1.80838172612948,-1.01679349133647,4.43535343996997,-4.04339811647159
"Census Tract 103.05, Spokane County, Washington",53063010305,2.21562662940569,2.31648932178957,2.75072409184189,1.58608449667012,0.205019794424694,0.68760021889373,-0.719226339559168,-0.833391996444164,1.95319658479689,1.54054726944899
"Census Tract 104.01, Spokane County, Washington",53063010401,0.451419323107604,0.543462493003483,2.79984312294619,-0.0471134756273381,0.706487129436445,0.0770696407641492,0.692536595203165,-0.235942304832023,-0.274939869315487,2.44155176430734
"Census Tract 104.03, Spokane County, Washington",53063010403,-0.437974442877382,-0.32110279595249,-0.278282826256366,0.0161887713609356,0.205019794424694,1.01063227081414,-1.60743892553628,-0.97189161445156,1.11730104680956,-4.47361055720155
"Census Tract 104.04, Spokane County, Washington",53063010404,-0.421571688996511,-0.477602472982047,-0.528861071889876,0.310544219856408,-0.296447540587057,0.723941324734776,-1.86494821292014,-1.06668170754153,1.10080997319239,-4.95519940993585
"Census Tract 105.04, Spokane County, Washington",53063010504,-0.148192457648667,-0.0195546377735854,-0.266892906000297,0.263067534615203,-0.797914875598808,1.18599252757093,0.421944415766565,-0.670005846708438,-0.132856409952454,-0.879929877411186
"Census Tract 105.05, Spokane County, Washington",53063010505,-0.268479319441719,-0.164603118922932,-0.0440775909909542,-0.27183645243571,-0.296447540587057,0.723941324734776,0.453915289421024,-0.482063356991396,-0.504362129067877,-0.253860438778159
"Census Tract 105.06, Spokane County, Washington",53063010506,1.59596703835058,1.69621621161145,1.10488061483997,2.38685792107179,0,-0.00000000000000206575270118756,0.661937041171672,-0.545283258323377,-0.510744270328196,3.33055707689156
"Census Tract 105.07, Spokane County, Washington",53063010507,0.367583025494265,0.432767599494771,0.226433015090676,1.17461989124634,-0.296447540587057,0.723941324734776,0.977534287523518,-0.317837631023577,-0.634359589561109,1.36870167164143
"Census Tract 105.08, Spokane County, Washington",53063010508,-0.137257288394754,-0.0863532804081528,0.360264578099483,-0.240185328941573,-0.296447540587057,0.723941324734776,-0.357379529204899,-0.31815726605758,0.730093989995722,-1.49148143376123
"Census Tract 106.01, Spokane County, Washington",53063010601,-0.177352908992437,-0.0252802357136912,0.154534143474243,0.538432309014194,-0.296447540587057,0.723941324734776,0.148596612545633,-0.16797230246937,-0.467037418778751,-0.165021433830258
"Census Tract 106.03, Spokane County, Washington",53063010603,0.903406318936039,1.0530407096729,0.379485068531599,1.3961777557053,-0.296447540587057,0.723941324734776,0.380678179588543,0.926551356984092,-0.524857483427752,3.16846809973631
"Census Tract 106.04, Spokane County, Washington",53063010604,-0.210158416754179,-0.0749020845279412,-0.197129644431877,0.212425737024584,-0.296447540587057,0.723941324734776,0.769836348179895,2.17437180286113,-0.560768528588479,2.77482736298951
"Census Tract 107.01, Spokane County, Washington",53063010701,0.10696149160932,0.175115692190011,0.209348134706573,-0.563026788581769,-0.296447540587057,0.723941324734776,0.767548491943005,-0.0910071581898557,-0.660924886762062,1.42850200299915
"Census Tract 107.02, Spokane County, Washington",53063010702,-0.461667309594195,-0.332553991832701,-0.0398063708949285,-0.983986731053789,-0.797914875598808,1.18599252757093,1.34984454023007,1.77337840579849,-0.612583300276613,2.67383613381064
"Census Tract 108, Spokane County, Washington",53063010800,-1.03029611079771,-1.04634520169922,-1.01720390286882,-0.89852869761962,-0.296447540587057,0.723941324734776,0.46471762149595,0.260886787640405,-0.752038229700339,-0.990968601790628
"Census Tract 109.01, Spokane County, Washington",53063010901,-1.06674667497742,-1.0291684078789,-1.07486537416517,-0.518715215689977,-0.296447540587057,0.723941324734776,0.0899582650336424,-0.47040060504476,-0.369051629558004,-2.55556405614494
"Census Tract 109.02, Spokane County, Washington",53063010902,-1.28180500363773,-1.17039982373485,-0.25407924571222,-0.927014708764343,-0.296447540587057,0.723941324734776,0.957332994182565,-0.237464375256458,-0.647886086857322,-1.31598632097247
"Census Tract 110, Spokane County, Washington",53063011000,-0.000567672720831507,0.0396098742741743,-0.199977124495894,-0.293992238881606,-0.296447540587057,0.723941324734776,0.958222150049519,-0.181114008551387,-0.35963280178232,0.790832207720677
"Census Tract 111.02, Spokane County, Washington",53063011102,0.435016569226733,0.583541678584223,0.470604430580148,-0.240185328941573,-0.296447540587057,0.723941324734776,0.145775918698426,0.450894612395779,-0.560663411943401,2.0812569092149
"Census Tract 111.03, Spokane County, Washington",53063011103,0.0613982863846798,0.165573028956501,-0.639200924370541,1.62406584486309,-0.296447540587057,0.723941324734776,0.283479249848578,-0.43350019864507,-0.609458005420736,-0.345260354362642
"Census Tract 111.04, Spokane County, Washington",53063011104,-0.408813991533612,-0.342096655066211,-0.346622347792778,-0.657980159064179,-0.296447540587057,0.723941324734776,0.464600538671423,0.00153931557102888,-0.562528089821299,0.0132754315798779
