"tract","county","median_income","mean_income","internet_with_subscription","dialup","broadband","satellite","other","internet_without_subscription","no_internet","total_native","total_foreign_born","not_citizen","naturalized_citizen","computer","no_computer","work_from_home","desktop_laptop","only_desktop_laptop","with_smartphone","only_smartphone","with_tablet","only_tablet","with_other","only_other","X65_older","median_age","moe_median_income","moe_mean_income","moe_internet_with_subscription","moe_dialup","moe_broadband","moe_satellite","moe_other","moe_no_subscription","moe_no_internet","moe_total_native","moe_total_foreign_born","moe_not_citizen","moe_naturalized_citizen","moe_computer","moe_no_computer","moe_work_from_home","moe_desktop_laptop","moe_only_desktop_laptop","moe_with_smartphone","moe_only_smartphone","moe_with_tablet","moe_only_tablet","moe_with_other","moe_only_other","moe_65_over","moe_median_age","index"
9503.01,"adams",NA,0.314718763723547,0.111718483088487,0,0.0312134217713617,0.247191011235955,0.0373134328358209,0.0305555555555556,0.323412698412698,0.143068441575904,0.301633605600933,0.357879234167894,0.060665362035225,0.0945022288261516,0.481578947368421,0.00579150579150579,0.0851213506858952,0.0702479338842975,0.0937110834371108,0.164859002169197,0.0862068965517241,0,0.0189873417721519,0,0.177033492822967,0.576988155668359,NA,0.114445245622793,0.1699604743083,0.0884353741496599,0.0907297830374754,0.173469387755102,0.0610687022900763,0.056782334384858,0.195426195426195,0.153903903903904,0.491150442477876,0.525581395348837,0.0913838120104439,0.111432706222865,0.443478260869565,0.0107066381156317,0.138728323699422,0.111111111111111,0.115714285714286,0.101449275362319,0.152777777777778,0.10655737704918,0.028169014084507,0.240740740740741,0.148014440433213,0.972602739726027,3.81439794898116
128.01,"spokane",NA,0.403866924619895,0.52101127434233,0,0.458056964494733,0.247191011235955,0,0,0.226190476190476,0.537851284119941,0.187864644107351,0.126656848306333,0.293542074363992,0.472808320950966,0.126315789473684,0.104247104247104,0.4555047485051,0.301652892561983,0.448941469489415,0.351409978308026,0.486388384754991,0.295918367346939,0.0949367088607595,0,0.415584415584416,0.604060913705584,NA,0.06347181392941,0.282608695652174,0.0884353741496599,0.317554240631164,0.255102040816327,0.099236641221374,0.0410094637223975,0.108108108108108,0.334084084084084,0.460176991150442,0.33953488372093,0.227154046997389,0.193921852387844,0.117391304347826,0.0920770877944325,0.312138728323699,0.232323232323232,0.205714285714286,0.182194616977226,0.30952380952381,0.336065573770492,0.0892018779342723,0.240740740740741,0.191335740072202,0.465753424657534,7.16000059556997
114,"spokane",NA,0.528574650160825,0.68534335497096,0,0.654311353882169,0.102996254681648,0.17910447761194,0,0.216269841269841,0.681457576979965,0.128354725787631,0.0861561119293078,0.201565557729941,0.590490341753343,0.336842105263158,0.501930501930502,0.676398170946184,0.789256198347107,0.535180572851806,0.119305856832972,0.607531760435572,0,0.310126582278481,0,0.583048530416951,0.754653130287648,NA,0.198716882060384,0.612648221343874,0.122448979591837,0.617357001972387,0.114795918367347,0.213740458015267,0.056782334384858,0.158004158004158,0.764264264264264,0.373893805309735,0.274418604651163,0.274151436031332,0.44862518089725,0.339130434782609,0.5203426124197,0.608863198458574,0.454545454545455,0.464285714285714,0.175983436853002,0.626984126984127,0.147540983606557,0.211267605633803,0.333333333333333,0.216606498194946,0.458904109589041,9.26889765634795
106.01,"spokane",NA,0.540461467247457,0.439016057396652,0,0.466250487709715,0.213483146067416,0.0671641791044776,0.0166666666666667,0.160714285714286,0.510151942987764,0.0962660443407235,0.024300441826215,0.258317025440313,0.383655274888559,0.213157894736842,0.196911196911197,0.429827646851917,0.177685950413223,0.371419676214197,0.101952277657267,0.435117967332123,0.0612244897959184,0.0949367088607595,0,0.547505126452495,0.705583756345178,NA,0.109684397359809,0.268774703557312,0.0884353741496599,0.256410256410256,0.119897959183673,0.106870229007634,0.0347003154574132,0.11018711018711,0.414414414414414,0.207964601769911,0.0837209302325581,0.232375979112272,0.193921852387844,0.230434782608696,0.109207708779443,0.269749518304432,0.141414141414141,0.204285714285714,0.0807453416149068,0.255952380952381,0.0819672131147541,0.0845070422535211,0.240740740740741,0.182310469314079,0.376712328767123,6.51176971096136
101.01,"spokane",NA,0.536882959657223,0.446190638879399,0,0.385095591104175,0.417602996254682,0.298507462686567,0.05,0.311507936507937,0.469947559499798,0.0717619603267211,0.0220913107511046,0.181996086105675,0.396433878157504,0.386842105263158,0.384169884169884,0.383749560323602,0.169421487603306,0.39227895392279,0.203904555314534,0.490471869328494,0,0.392405063291139,0,0.617224880382775,0.859560067681895,NA,0.147909848947067,0.484189723320158,0.0884353741496599,0.500986193293886,0.278061224489796,0.282442748091603,0.0914826498422713,0.216216216216216,0.561561561561562,0.205752212389381,0.106976744186047,0.219321148825065,0.351664254703329,0.447826086956522,0.32762312633833,0.360308285163776,0.202020202020202,0.344285714285714,0.165631469979296,0.5,0.10655737704918,0.230046948356808,0.240740740740741,0.536101083032491,0.301369863013699,7.86804680721236
9503.02,"adams",NA,0.417557831768602,0.175948069695934,0,0.132657042528287,0.0561797752808989,0.0597014925373134,0.05,0.174603174603175,0.224418448299045,0.4463243873979,0.420471281296024,0.379647749510763,0.168202080237741,0.144736842105263,0.0501930501930502,0.107281041153711,0,0.172478206724782,0.286334056399132,0.171052631578947,0,0.0506329113924051,0,0.17634996582365,0.504230118443316,NA,0.148732597481835,0.262845849802372,0.0884353741496599,0.207100591715976,0.0816326530612245,0.099236641221374,0.0662460567823344,0.118503118503119,0.291291291291291,0.561946902654867,0.637209302325581,0.263707571801567,0.1794500723589,0.208695652173913,0.0877944325481799,0.200385356454721,0.0656565656565657,0.175714285714286,0.236024844720497,0.180555555555556,0.10655737704918,0.0610328638497653,0.240740740740741,0.211191335740072,0.527397260273973,4.36900015696994
128.02,"spokane",NA,0.473176029340202,0.441749231294841,0,0.44986344127975,0.125468164794007,0.216417910447761,0,0.333333333333333,0.45192954148178,0.183197199533256,0.100147275405007,0.348336594911937,0.390787518573551,0.384210526315789,0.274131274131274,0.417164966584594,0.136363636363636,0.385429638854296,0.0845986984815618,0.455989110707804,0.102040816326531,0.189873417721519,0.25,0.533834586466165,0.707275803722504,NA,0.0687503466637085,0.355731225296443,0.0884353741496599,0.358974358974359,0.0918367346938776,0.236641221374046,0.0410094637223975,0.343035343035343,0.293543543543544,0.438053097345133,0.218604651162791,0.308093994778068,0.25904486251809,0.708695652173913,0.199143468950749,0.352601156069364,0.146464646464646,0.261428571428571,0.0600414078674948,0.343253968253968,0.131147540983607,0.117370892018779,0.277777777777778,0.312274368231047,0.438356164383562,7.4353187160711
115,"spokane",NA,0.568353649128221,0.199863341305091,0,0.197034724931721,0.050561797752809,0.149253731343284,0.0361111111111111,0.0615079365079365,0.207207207207207,0.058343057176196,0.0176730486008837,0.148727984344423,0.179197622585438,0.068421052631579,0.32046332046332,0.187478016180091,0.0991735537190083,0.176836861768369,0.0889370932754881,0.198275862068966,0,0.0379746835443038,0,0.138072453861928,0.703891708967851,NA,0.195666241425851,0.264822134387352,0.0884353741496599,0.264299802761341,0.0510204081632653,0.190839694656489,0.0441640378548896,0.0415800415800416,0.281531531531532,0.108407079646018,0.0488372093023256,0.12532637075718,0.193921852387844,0.0739130434782609,0.274089935760171,0.258188824662813,0.0909090909090909,0.191428571428571,0.05175983436853,0.275793650793651,0.10655737704918,0.0422535211267606,0.240740740740741,0.0631768953068592,0.198630136986301,3.89335981847522
106.03,"spokane",NA,0.642896988831258,0.632046463956269,0,0.67186890362856,0.176029962546816,0,0.0555555555555556,0.0793650793650794,0.551297566222939,0.102100350058343,0.0368188512518409,0.244618395303327,0.559881129271917,0.068421052631579,0.266409266409266,0.618009145269082,0.210743801652893,0.533623910336239,0.140997830802603,0.678765880217786,0.193877551020408,0,0,0.732740943267259,0.864636209813875,NA,0.236091852016196,0.535573122529644,0.0884353741496599,0.546351084812623,0.24234693877551,0.099236641221374,0.0977917981072555,0.0769230769230769,0.442192192192192,0.201327433628319,0.111627906976744,0.203655352480418,0.392185238784371,0.130434782608696,0.226980728051392,0.533718689788054,0.247474747474747,0.34,0.0952380952380952,0.623015873015873,0.245901639344262,0.0610328638497653,0.240740740740741,0.532490974729242,0.554794520547945,8.0607048374129
101.02,"spokane",NA,0.623022325614518,0.317389818927229,0.132075471698113,0.243464689816621,0.329588014981273,0.425373134328358,0.05,0.194444444444444,0.376764824526019,0.0105017502917153,0,0.0352250489236791,0.291233283803863,0.171052631578947,0.260617760617761,0.330988392543088,0.363636363636364,0.257160647571606,0.0455531453362256,0.309437386569873,0,0,0,0.370471633629528,0.857868020304569,NA,0.135254312496533,0.401185770750988,0.142857142857143,0.386587771203156,0.272959183673469,0.473282442748092,0.0946372239747634,0.166320166320166,0.466966966966967,0.0685840707964602,0.0302325581395349,0.0809399477806789,0.290882778581766,0.343478260869565,0.207708779443255,0.391136801541426,0.267676767676768,0.278571428571429,0.072463768115942,0.341269841269841,0.10655737704918,0.0610328638497653,0.240740740740741,0.297833935018051,0.815068493150685,5.9958687891438
2.01,"spokane",NA,0.304303704319134,0.402801503245644,0,0.388607101053453,0.0262172284644195,0.0522388059701493,0.0194444444444444,0.216269841269841,0.3641253193492,0.0385064177362894,0.00957290132547865,0.103718199608611,0.35037147102526,0.305263157894737,0,0.302497361941611,0.173553719008264,0.328767123287671,0.396963123644252,0.328493647912886,0.204081632653061,0.145569620253165,0,0.228298017771702,0.629441624365482,NA,0.0791872353800359,0.367588932806324,0.0884353741496599,0.321499013806706,0.0433673469387755,0.083969465648855,0.0378548895899054,0.114345114345114,0.333333333333333,0.130530973451327,0.0372093023255814,0.138381201044386,0.221418234442836,0.452173913043478,0.0278372591006424,0.277456647398844,0.126262626262626,0.207142857142857,0.217391304347826,0.246031746031746,0.147540983606557,0.0985915492957746,0.240740740740741,0.232851985559567,0.36986301369863,5.31910596654475
9503.03,"adams",NA,0.444274981306304,0.190297232661428,0,0.170113148653921,0.0730337078651685,0.119402985074627,0.025,0.130952380952381,0.247546053516203,0.392648774795799,0.401325478645066,0.250489236790607,0.180683506686478,0.0631578947368421,0.212355212355212,0.139289482940556,0.0247933884297521,0.180884184308842,0.210412147505423,0.138384754990926,0,0.19620253164557,0,0.185235816814764,0.504230118443316,NA,0.133553349233642,0.245059288537549,0.0884353741496599,0.256410256410256,0.0790816326530612,0.198473282442748,0.0757097791798107,0.0997920997920998,0.304054054054054,0.592920353982301,0.530232558139535,0.214099216710183,0.172214182344428,0.121739130434783,0.201284796573876,0.200385356454721,0.0555555555555556,0.174285714285714,0.184265010351967,0.228174603174603,0.10655737704918,0.169014084507042,0.240740740740741,0.24187725631769,0.561643835616438,4.48071301911919
129.01,"spokane",NA,0.341240074537405,0.326272634096344,0,0.333203277409286,0.136704119850187,0,0.0777777777777778,0.424603174603175,0.384294742503698,0.138273045507585,0.0758468335787923,0.262230919765166,0.315304606240713,0.357894736842105,0.326254826254826,0.332043615898699,0.702479338842975,0.26587795765878,0.101952277657267,0.303992740471869,0.0816326530612245,0.170886075949367,0,0.516746411483254,0.688663282571912,NA,0.0450293046388226,0.266798418972332,0.0884353741496599,0.256410256410256,0.114795918367347,0.099236641221374,0.135646687697161,0.187110187110187,0.281531531531532,0.280973451327434,0.183720930232558,0.219321148825065,0.201157742402315,0.278260869565217,0.295503211991435,0.269749518304432,0.353535353535354,0.208571428571429,0.124223602484472,0.194444444444444,0.10655737704918,0.117370892018779,0.240740740740741,0.472924187725632,0.486301369863014,6.66417512256241
116,"spokane",NA,0.426370574341566,0.233344721557909,0,0.221225126804526,0.052434456928839,0.0597014925373134,0.00833333333333333,0.154761904761905,0.226435390614495,0.0338389731621937,0.0169366715758468,0.0684931506849315,0.211887072808321,0.134210526315789,0.102316602316602,0.217376011255716,0.111570247933884,0.205168119551681,0.130151843817787,0.187386569872958,0.112244897959184,0.189873417721519,0,0.169514695830485,0.671742808798646,NA,0.111181984580398,0.158102766798419,0.0884353741496599,0.118343195266272,0.0357142857142857,0.0687022900763359,0.0126182965299685,0.0540540540540541,0.147897897897898,0.0663716814159292,0.0511627906976744,0.0522193211488251,0.108538350217077,0.0869565217391304,0.0642398286937901,0.121387283236994,0.0606060606060606,0.11,0.0910973084886128,0.107142857142857,0.0655737704918033,0.0938967136150235,0.240740740740741,0.0938628158844765,0.438356164383562,3.94531861048543
106.04,"spokane",NA,0.694841726704094,0.430133242227537,0,0.467030823253999,0.185393258426966,0,0.0388888888888889,0.136904761904762,0.45058491327148,0.0665110851808635,0.00883652430044183,0.199608610567515,0.378306092124814,0.181578947368421,0.166023166023166,0.441083362645093,0.268595041322314,0.376089663760897,0.0412147505422994,0.416515426497278,0,0.0632911392405063,0,0.477101845522898,0.927241962774958,NA,0.180625658661046,0.371541501976285,0.0884353741496599,0.368836291913215,0.173469387755102,0.099236641221374,0.0725552050473186,0.114345114345114,0.33033033033033,0.232300884955752,0.0441860465116279,0.245430809399478,0.272069464544139,0.239130434782609,0.122055674518201,0.36223506743738,0.262626262626263,0.264285714285714,0.0600414078674948,0.279761904761905,0.10655737704918,0.0751173708920188,0.240740740740741,0.391696750902527,0.191780821917808,6.41577523254919
102.01,"spokane",NA,0.499958458452518,0.523061154765972,0,0.418650019508389,1,0,0.211111111111111,0.498015873015873,0.574156245798037,0.0361726954492415,0.00957290132547865,0.0958904109589041,0.512035661218425,0.355263157894737,0.604247104247104,0.540977840309532,0.384297520661157,0.490037359900374,0.247288503253796,0.418330308529946,0,0.411392405063291,0,0.533151059466849,0.739424703891709,NA,0.102233438719101,0.796442687747036,0.0884353741496599,0.788954635108481,1,0.099236641221374,0.211356466876972,0.201663201663202,0.674174174174174,0.103982300884956,0.0441860465116279,0.112271540469974,0.590448625180897,0.369565217391304,0.60813704496788,0.81888246628131,0.282828282828283,0.581428571428571,0.167701863354037,0.283730158730159,0.10655737704918,0.291079812206573,0.240740740740741,0.435018050541516,0.212328767123288,9.10303449482244
9400,"ferry",NA,0.331911029874307,0.137000341646737,0.0471698113207547,0.0526726492391728,0.367041198501873,0,0.0805555555555556,0.436507936507937,0.219443323920936,0.0110851808634772,0.00368188512518409,0.0273972602739726,0.155423476968796,0.334210526315789,0.0945945945945946,0.138937741822019,0.181818181818182,0.134184308841843,0.0911062906724512,0.166969147005445,0.224489795918367,0,0,0.270676691729323,0.742808798646362,NA,0.0614842753341838,0.128458498023715,0.0408163265306122,0.0710059171597633,0.119897959183673,0.099236641221374,0.0441640378548896,0.0893970893970894,0.114114114114114,0.0309734513274336,0.0162790697674419,0.0261096605744125,0.101302460202605,0.147826086956522,0.0663811563169165,0.113680154142582,0.0909090909090909,0.0942857142857143,0.0372670807453416,0.136904761904762,0.114754098360656,0.0610328638497653,0.240740740740741,0.126353790613718,0.226027397260274,4.24968572716308
2.02,"spokane",NA,0.266560241178356,0.175948069695934,0,0.166601638704643,0.0880149812734082,0,0.025,0.182539682539683,0.17816323786473,0.0338389731621937,0.00810014727540501,0.0919765166340509,0.169390787518574,0.121052631578947,0.028957528957529,0.158283503341541,0,0.170298879202989,0.216919739696312,0.147005444646098,0,0,0,0.0663021189336979,0.494077834179357,NA,0.070996727494592,0.241106719367589,0.0884353741496599,0.264299802761341,0.0969387755102041,0.099236641221374,0.0410094637223975,0.0977130977130977,0.188438438438438,0.130530973451327,0.0441860465116279,0.14621409921671,0.180897250361794,0.152173913043478,0.0492505353319058,0.229287090558767,0.0656565656565657,0.175714285714286,0.140786749482402,0.160714285714286,0.10655737704918,0.0610328638497653,0.240740740740741,0.106498194945848,0.273972602739726,2.78903195638345
9504,"adams",NA,0.414715203019477,0.234028015032456,0,0.190401872805306,0.0898876404494382,0,0.0638888888888889,0.333333333333333,0.305768455022186,0.507584597432906,0.536818851251841,0.275929549902153,0.211887072808321,0.428947368421053,0.0444015444015444,0.160042208934224,0.190082644628099,0.198941469489415,0.405639913232104,0.19464609800363,0.285714285714286,0.0632911392405063,0,0.210526315789474,0.434856175972927,NA,0.117643796106273,0.231225296442688,0.0884353741496599,0.19723865877712,0.0739795918367347,0.099236641221374,0.0883280757097792,0.172557172557173,0.277777777777778,0.643805309734513,0.623255813953488,0.177545691906005,0.166425470332851,0.365217391304348,0.0492505353319058,0.208092485549133,0.146464646464646,0.165714285714286,0.184265010351967,0.218253968253968,0.229508196721311,0.0516431924882629,0.240740740740741,0.131768953068592,0.164383561643836,5.78133264377357
129.02,"spokane",NA,0.506118476493419,0.771096686026648,0.132075471698113,0.775263363246196,0.0917602996254682,0.335820895522388,0.352777777777778,0.505952380952381,0.987763883286271,0.166277712952159,0.0662739322533137,0.38160469667319,0.742942050520059,0.365789473684211,0.33976833976834,0.827295110798452,1,0.667185554171856,0.266811279826464,0.738656987295826,0,0.170886075949367,0,0.866028708133971,0.626057529610829,NA,0.0965943757279938,0.588932806324111,0.149659863945578,0.583826429980276,0.11734693877551,0.412213740458015,0.280757097791798,0.25987525987526,0.89039039039039,0.506637168141593,0.158139534883721,0.451697127937337,0.426917510853835,0.38695652173913,0.199143468950749,0.566473988439306,0.555555555555556,0.435714285714286,0.144927536231884,0.638888888888889,0.147540983606557,0.150234741784038,0.333333333333333,0.353790613718412,0.212328767123288,11.6842066862667
117.01,"spokane",NA,0.431058834700248,0.32217287324906,0,0.275458447132267,0.0318352059925094,0,0.0361111111111111,0.325396825396825,0.290036304961678,0.0536756126021004,0.00736377025036819,0.160469667318982,0.298365527488856,0.305263157894737,0.0849420849420849,0.283151600422089,0.533057851239669,0.249377334993773,0.184381778741866,0.257713248638838,0.673469387755102,0.0443037974683544,0,0.313055365686945,0.763113367174281,NA,0.231349492484331,0.266798418972332,0.0884353741496599,0.268244575936884,0.0561224489795918,0.099236641221374,0.0473186119873817,0.145530145530146,0.361111111111111,0.163716814159292,0.0302325581395349,0.190600522193211,0.204052098408104,0.265217391304348,0.0899357601713062,0.254335260115607,0.388888888888889,0.217142857142857,0.122153209109731,0.293650793650794,0.409836065573771,0.0563380281690141,0.240740740740741,0.216606498194946,0.63013698630137,5.92377315516175
107.01,"spokane",NA,0.691494664878402,0.474888964810386,0,0.52126414358174,0.117977528089888,0,0.158333333333333,0.0297619047619048,0.491999462148716,0.219953325554259,0.0883652430044183,0.50293542074364,0.43001485884101,0.0394736842105263,0.361003861003861,0.482237073513894,0.177685950413223,0.433374844333748,0.121475054229935,0.503176043557169,0,0.272151898734177,0,0.309637730690362,0.671742808798646,NA,0.151672305729658,0.316205533596838,0.0884353741496599,0.32741617357002,0.14030612244898,0.099236641221374,0.192429022082019,0.0582120582120582,0.367117117117117,0.524336283185841,0.288372093023256,0.378590078328982,0.231548480463097,0.121739130434783,0.254817987152034,0.300578034682081,0.186868686868687,0.237142857142857,0.12008281573499,0.35515873015873,0.10655737704918,0.178403755868545,0.240740740740741,0.229241877256318,0.205479452054795,7.09894779923324
