NAME,GEOID,has_computer,with_internet,sixtyfive_and_older,number_providers,mean_lowest_cost,mean_d_mbps,mean_u_mbps,mean_lat_ms,index
"Census Tract 9704, Pend Oreille County, Washington",53051970400,-0.4940018699834089,-0.6568932580694145,0.37169831485478766,-0.2972608412664625,0.32507857000224544,-1.598645050419788,0.8026824365555295,0.6379429878210185,-1.8138246361410273
"Census Tract 9705, Pend Oreille County, Washington",53051970500,-0.6347215487578689,-0.7812882226431669,0.34948174424406614,-0.2972608412664625,0.32507857000224544,-1.5582286114092903,0.25944596038332063,-0.012927238743724498,-1.8652992046994044
"Census Tract 1, Whitman County, Washington",53075000100,-0.41724568156097613,-0.47508523292316096,-1.7293545057591588,-0.2972608412664625,-0.4766191901354983,0.1110108255476184,2.2322502674302847,-0.4313213881247316,3.5081395671379583
"Census Tract 2.01, Whitman County, Washington",53075000201,0.8949196348034696,1.0903775520203693,-0.5804404256047048,0.2055822640534418,-1.2864149074463571,0.39273610326939323,2.8222499127247467,-0.4847701333714811,5.18799269525301
"Census Tract 2.02, Whitman County, Washington",53075000202,-0.8101642651520009,-0.7985121408149172,-1.6468358149193363,-0.8001039465863669,-0.22673936879385237,0.18774154059304105,2.066320451593026,-0.4456214646217282,3.0321741029735474
"Census Tract 3, Whitman County, Washington",53075000300,1.759340518703724,1.8195234212911335,0.24792027859505364,1.7141115800131548,-1.4726679224278563,0.5166515404871433,1.764788047837248,0.08992865042412106,3.8697366394336457
"Census Tract 4, Whitman County, Washington",53075000400,0.7048566920431599,0.5660049321248593,0.9461553549320147,-0.2972608412664625,-0.3308559610195449,-0.04130284498140162,1.7200454784310046,-0.3238264289506805,2.2265617177827357
"Census Tract 5, Whitman County, Washington",53075000500,-1.7513413374746882,-2.1438915268971934,-1.9800843740801586,-0.8001039465863669,-0.22673936879385237,0.3200503882873883,-0.7799898552024559,0.6357930476741541,-1.5839253302099248
"Census Tract 6.01, Whitman County, Washington",53075000601,1.5747601608307311,1.12291161967812,-1.8372635630112346,-0.2972608412664625,-0.4766191901354983,0.7989418072206012,3.374162616133879,-0.4142612761087146,6.817524683279791
"Census Tract 6.02, Whitman County, Washington",53075000602,1.021019087211752,0.6119353805828601,-1.7103117309499691,-0.8001039465863669,-0.22673936879385237,0.12299072011166762,2.9177987183399683,-0.36051164540876074,5.163719378715449
"Census Tract 7, Whitman County, Washington",53075000700,-0.05356755070230662,-0.15357209371715472,0.2987010114195599,1.7141115800131548,-1.278316950273242,-0.8491271755189062,0.9769717497273239,0.878730902692588,-0.4471637084724255
"Census Tract 8, Whitman County, Washington",53075000800,-0.19245970118099445,-0.3870518733786592,0.6192543873742556,1.2112684746932505,-1.8282418601197823,-1.8089348074515081,0.22639708148228,1.7956215829044004,-3.032932936181007
"Census Tract 9, Whitman County, Washington",53075000900,0.0999448261425589,0.03014970011484885,0.7715965858477745,4.228327106612676,-2.6716419344698603,-0.32239622527680994,4.574737060311432,-0.6920936906379596,5.399166649945149
