tract,GEOID,county,has_computer,broadband,median_age,mean_d_mbps,mean_u_mbps,mean_lat_ms,index
30.0,53063003000, Spokane County,-0.5966656521043987,-0.6973015398568778,-1.0992642700056166,1.3185908597744946,-0.33933553736007066,-0.7299025187490145,-0.7510009727902067
31.0,53063003100, Spokane County,0.5744448364738364,0.8699168482675803,-0.6174169943234209,1.1723036758245204,1.3484599776125836,-0.7499719317288277,1.836834351777946
32.0,53063003200, Spokane County,1.776511163543051,1.7055783341786284,0.3932870473514284,0.5485574731014485,-0.0027913992791953235,-0.7341618146662715,3.157138228939886
35.0,53063003500, Spokane County,2.5612293022141763,2.1820329080146976,1.2747149906725177,0.047697114385861016,0.17202814343897624,-0.7602015679634301,4.107116803208832
36.01,53063003601, Spokane County,1.8909129051929807,2.013678716811339,-1.5105973102221248,0.8002432595073667,0.03185529681499969,-0.7698288153614437,3.4484501906007528
36.02,53063003602, Spokane County,4.165665642514458,4.333108636232477,-0.8524644458757114,0.43351697066457323,-0.3468343704472726,-0.7063895060077111,7.110234226341353
38.0,53063003800, Spokane County,1.7049738218378752,1.7124245017967725,-0.4528837782368177,0.388188398256798,-0.754860600860588,-0.7358871488905291,2.9004710950700776
39.0,53063003900, Spokane County,1.0004809116981896,0.5688443003075632,1.5802766776904946,1.129399042373871,-0.31031866645823525,-0.7231001528709119,1.7052896300405167
40.01,53063004001, Spokane County,1.4121710537299283,1.7043086098962887,-1.1815308780489182,0.45821098354242057,1.3507634195815952,-0.7146895684088862,2.975583185880147
40.02,53063004002, Spokane County,2.5453292918313073,2.923029283025388,-1.0052452893847004,0.3979263895923276,1.1158143313377848,-0.7060299566341975,4.87975555765948
41.0,53063004100, Spokane County,1.3261558727763405,1.3046459625039182,0.5813250085932601,0.5916388541746188,-0.22901229077229665,-0.6896310633796092,2.4580422243639086
42.0,53063004200, Spokane County,0.30492945200884225,0.5697305878125694,0.3932870473514284,1.311895996553544,1.244913661088016,-0.7808944581112209,1.480238031616485
43.0,53063004300, Spokane County,0.5843849104519325,0.7853520282104889,0.9574009310769253,0.8264053324221102,-0.1336060798166383,-0.7351636046679527,1.595199374282573
44.0,53063004400, Spokane County,0.760580439666391,0.5739351325120524,-0.053303110597924044,1.318222223405979,0.13155320524863653,-0.7881896141091915,1.5486532732823939
45.0,53063004500, Spokane County,0.5646293965476599,0.7129755360937085,0.5578202634380316,1.1191606365461706,1.3226023311297956,-0.7269853963126609,1.7500039154021039
46.01,53063004601, Spokane County,1.122195005728689,1.066302964557159,1.4980100696471936,0.5522618540533963,-0.4417573322934246,-0.6529570807876055,2.12276787431815
46.02,53063004602, Spokane County,-0.09478724520901304,-0.05083968564366171,-0.49989326854727567,0.307736560509688,0.013800028907117323,-0.7468700555007954,0.09481574050367594
47.01,53063004701, Spokane County,-0.8106169523647142,-0.593101885616336,-0.9229786813413987,0.728768179406956,-0.5382190916857921,-0.656218688247801,-0.9321144338446097
47.02,53063004702, Spokane County,0.6525601719794176,0.9980355942335771,0.12298247806629382,0.681271013339051,-0.5990361327642121,-0.7480973105886708,1.6851073201396713
48.0,53063004800, Spokane County,1.6426950829977294,0.9729120632634639,0.5225631457051875,0.8462312834974558,-0.5641274231076892,-0.7247026425485069,2.3046504808314854
49.0,53063004900, Spokane County,0.3113420982064297,0.6501023951962664,0.3580299296185843,0.8876226589215954,-0.2516625783378913,-0.7397803592569632,1.2391332599975102
50.0,53063005000, Spokane County,0.46499504755844867,0.35461871412447277,-0.018045992865079966,0.43792753716159544,-0.5200273989401047,-0.3941635082052825,0.7585821930953904
101.01,53063010101, Spokane County,-0.0778810240934317,0.21063430985277737,1.2864673632501316,-1.0731465471779167,-0.6265586271334245,0.3943566164121471,-0.14007548055479202
101.02,53063010102, Spokane County,-0.39097623732055853,-0.33260358469263646,1.2747149906725177,-1.290045151981117,-0.963840374252906,0.5692732302641836,-1.0347095265000157
102.01,53063010201, Spokane County,0.35090617742258834,0.09818439355317536,0.452048910239501,-1.7168119336155472,-1.039412246292808,1.2376801236786361,-0.4924939690269969
102.03,53063010203, Spokane County,-0.6642502061405275,-0.44734691966599144,0.3110204393081264,-0.6109826789239725,-0.8480683757736053,0.04300423143528385,-1.102616459647496
102.04,53063010204, Spokane County,-1.0985948880437315,-0.806880779931602,0.7223534795246348,-1.9319336360695565,-0.9602071058701815,1.2718551272946088,-2.3055748373963505
103.01,53063010301, Spokane County,0.10835636229256443,-0.003581539214764205,-0.49989326854727567,1.0287972375716259,-0.4332108405708757,-0.06169903225899017,0.2038457410714577
103.03,53063010303, Spokane County,-0.5205607842869414,-0.19512272499118244,0.6988487343694054,-1.992526430155879,-1.0717527456530815,2.0185986591567104,-1.534206458899107
103.04,53063010304, Spokane County,-0.14956298344020888,-0.20067750720134217,0.47555365539472955,-1.8133430021905774,-1.0195830534818706,4.447521785030239,-1.8646012599434743
103.05,53063010305, Spokane County,-0.46715041308189903,-0.2463295497936491,-0.018045992865079966,-0.7211995293837539,-0.8356783985360048,1.9585551588848473,-1.278299519434744
104.01,53063010401, Spokane County,-2.3758001743525683,-2.0917772365832628,-0.7466930926771809,0.6944365619975482,-0.23658961003968465,-0.27569416392716467,-3.452402333294706
104.03,53063010403, Spokane County,-0.46385597471992623,-0.14294656120515137,0.40503941992904224,-1.611848917157906,-0.9745579887745742,1.1203663503660357,-1.16032401708665
104.04,53063010404, Spokane County,0.17448393829485145,-0.18413725873961204,1.3452292261382042,-1.8700646785370265,-1.069608137478286,1.1038300336635267,-0.8202076171979626
105.04,53063010504, Spokane County,0.20970372651039026,0.5005877629228619,1.0631722842754558,0.4231020157902823,-0.6718440006335966,-0.1332209001022591,0.7753818146154636
105.05,53063010505, Spokane County,-0.5429788509747772,-0.259986882908298,-0.7349407200995661,0.4551606011970893,-0.4833858926919154,-0.5057458412127819,-0.500326302724045
105.06,53063010506, Spokane County,0.7928471209434442,0.9471341908056523,1.2042007552068303,0.6637530584145295,-0.5467792371518221,-0.5121454918098721,1.7581193836307925
105.07,53063010507, Spokane County,0.2606136002973225,0.428538395395069,1.5450195599576515,0.9802161424601817,-0.31870961518893803,-0.6360999483583384,1.0705764319221789
105.08,53063010508, Spokane County,-0.9587050012521613,-0.7716863657667699,0.028963497445377965,-0.35835999614799624,-0.3190301271382617,0.7320969951038694,-1.6651767175167604
106.01,53063010601, Spokane County,-0.7074841933662049,-0.3309840829583406,0.21700145868721052,0.14900428577409522,-0.1684331326973726,-0.46831873097735577,-0.6184660910943436
106.03,53063010603, Spokane County,0.9855976479853022,1.2787461547712098,1.3217244809829758,0.381722566131542,0.9290933407922463,-0.5262974243596877,2.3824950835401624
106.04,53063010604, Spokane County,-0.09743745917996517,0.24597507584797276,1.7565622663547127,0.7719483860256673,2.180337168811021,-0.562306991091447,0.9892446339109935
107.01,53063010701, Spokane County,-0.22839508117946014,-0.03598564673748189,-0.018045992865079966,0.7696542530794871,-0.09125683536187723,-0.662738127170045,0.14872644909799662
107.02,53063010702, Spokane County,-0.9759116161363479,-0.6232418157453514,-0.6644264846338789,1.3535478243911943,1.778243650621982,-0.6142639160554485,-0.563186324456933
108.0,53063010800, Spokane County,-0.268404282362374,-0.3357862371457336,-0.5351503862801197,0.46599256935534483,0.2616025277717476,-0.7541014385970736,-0.23429232463315963
109.01,53063010901, Spokane County,-0.21002183820226597,-0.10066902910310285,0.22875383126482438,0.09020506457842907,-0.4716911441091694,-0.3700641187844653,-0.16816726299214993
109.02,53063010902, Spokane County,-2.535289142978041,-2.14967581833418,-2.25099678261184,0.9599594270854801,-0.23811585624816436,-0.6496635554562359,-3.5919311145244692
110.0,53063011000, Spokane County,0.39969128420604383,0.4758086189048419,-0.06505548317553873,0.9608510223421123,-0.18161089291046423,-0.36061945055480377,1.0070996852996135
111.02,53063011102, Spokane County,-0.06593312532578814,0.2601019590925771,-1.0757595248503875,0.1461758533832728,0.45213163697650494,-0.5622015860599703,0.37051749791088007
111.03,53063011103, Spokane County,1.8615891854780475,1.8870944178570936,2.167895306571221,0.2842569721600626,-0.4346895018363939,-0.6111300469863244,3.4039347877245922
111.04,53063011104, Spokane County,-0.2419800548158643,-0.2281084040511447,-1.4400830747564377,0.46587516531533213,0.001543538666951139,-0.5640713796618233,-0.26933173133974087
112.02,53063011202, Spokane County,0.0602709410047762,0.18127118795889646,0.3815346747738137,-1.2622326224704306,-0.8939255243123921,0.6052187143046436,-0.30467820856202577
112.03,53063011203, Spokane County,0.5870870529616266,0.43860663386556414,-0.9582357990742424,0.16344277329072945,0.11976830202540181,-0.5802158837741525,0.9062402128895529
112.04,53063011204, Spokane County,0.8197901409796492,1.0339806001549605,-0.1590744637964546,0.5874716255409155,0.2981083819406286,-0.5030879837183336,1.846036016211437
113.01,53063011301, Spokane County,0.2097467410003769,0.615544310231284,0.8163724601455506,1.1572812472293876,-0.5302364192869499,-0.619040103577073,1.1789123330749054
113.02,53063011302, Spokane County,0.1358931903713115,0.2611777335610403,-0.8759691910309407,1.1079058771372596,-0.21602592853450084,-0.6250987638569228,0.6466316496681072
114.0,53063011400, Spokane County,0.02618385289708796,0.484100665071928,0.5578202634380316,0.9031871443415662,-0.515730472808245,-0.6304286956586774,0.8569641282337601
115.0,53063011500, Spokane County,-0.09639304610723796,0.14392208972655884,0.20524908610959583,0.34438514800819253,-0.20859121845461406,-0.7242855187570711,0.3332088720337742
116.0,53063011600, Spokane County,0.5217057985902854,0.6735183008913738,-0.018045992865079966,1.381195878582342,-0.3610738315385557,-0.6707992556596633,1.4339850207671376
117.01,53063011701, Spokane County,1.0700805497834296,1.0785772273162888,0.6165821263261042,1.5622956365438223,-0.3199076543003412,-0.7420797903737083,2.2992943964928787
117.02,53063011702, Spokane County,0.5228127047026675,0.22350398407540786,-1.2873022312474491,0.8738704312279283,-0.3121939904935788,-0.5846929785914337,0.7158077863233994
118.0,53063011800, Spokane County,0.9026817989163495,0.03698928506904193,-0.3236076798830578,0.6249641668937689,-0.5679619959809261,-0.7422072112137235,0.7672795613859344
119.0,53063011900, Spokane County,-0.19245948912822072,-0.019047154995173485,-0.7584454652547955,0.755001353823677,-0.39537658340911586,-0.7267994598716337,0.08801793397124161
120.0,53063012000, Spokane County,1.025191694363878,1.1673700224879513,-0.04155073802030935,0.7461893009951334,-0.6647266572698263,-0.7060201249895428,2.059673281523673
121.0,53063012100, Spokane County,0.3125179350900295,0.4157291187626867,-0.2178363266845272,0.6937544168120131,-0.5368837692220666,-0.8082552096154255,0.8706153987232153
122.0,53063012200, Spokane County,-0.09804651456459333,-0.20498529748677224,-0.19433158152929783,-0.1302902424358763,-0.36660753614698605,-0.46932494727080554,-0.2639818016364809
123.0,53063012300, Spokane County,-0.12971442356340693,-0.2224549631150271,-0.7466930926771809,0.4548706672907223,-0.17676368810412244,-0.6046102988294211,-0.15525045498386655
124.01,53063012401, Spokane County,-0.9208937558892453,-0.6530109351899364,0.922143813344082,0.3971335092609932,-0.1133503646620136,-0.41875154946308407,-0.9636190381146594
124.02,53063012402, Spokane County,-0.08469057922654424,0.10834730560244736,0.3580299296185843,0.6107440542995682,-0.5438816364909638,-0.3020262782383876,0.2303743881190943
125.0,53063012500, Spokane County,-0.6876714154623793,-0.2565470865991034,-0.30010293472782923,0.6402982523875697,-0.6640264196053379,-0.7214138492937622,-0.4741911522062329
126.0,53063012600, Spokane County,0.32314322155377867,0.10987133304785013,-0.8407120732980967,1.210023821894161,-0.2702550380561874,-0.7080818037503541,0.6338232192777852
127.01,53063012701, Spokane County,0.6493231465082027,0.7515638604836131,0.4285441650842716,0.7279769106244917,-0.34511759191294383,-0.6694950819173365,1.4805622496106718
127.02,53063012702, Spokane County,-1.1771506408084889,-0.9399709491429425,-0.8759691910309407,0.6487446311381218,-0.279825670922711,-0.7024038939550725,-1.4751674813085178
128.01,53063012801, Spokane County,-0.0866764003330433,0.08969417025335188,-0.488140895969661,0.8962794052949375,-0.22491108190582015,-0.6521125871128917,0.32815861766256926
128.02,53063012802, Spokane County,-0.23873830841380891,0.07467644784334533,0.22875383126482438,1.389649860942897,-0.30101576601842095,-0.7376796668003973,0.412272457445155
129.01,53063012901, Spokane County,-0.46050727956316023,-0.5693032642755635,0.09947773291106528,0.8586887756031759,-0.566516299358361,-0.6695799041296963,-0.5836765246599408
129.02,53063012902, Spokane County,-0.6850502791933565,-0.787009482477551,-0.33536005246067246,0.7792070516746554,-0.6656152079058252,-0.6287745957863187,-1.024282072790676
130.01,53063013001, Spokane County,-0.1820036429013767,0.2209133863657751,0.6870963617917916,-0.03460380155070479,-0.740044837462181,-0.6591160605186753,0.2274716943796337
130.02,53063013002, Spokane County,0.9438870164491242,0.8623958816313211,-0.7937025829876387,0.9473043716356007,-0.07982792480859709,-0.6357191389545072,1.7393522048520762
130.03,53063013003, Spokane County,-0.43539017265968666,-0.1590922039389799,-0.06505548317553873,0.434596065632336,0.330588783529918,-0.5985379083893069,-0.13602379162695152
131.01,53063013101, Spokane County,1.7300756216128665,1.1957981452905713,0.052468242600606514,0.8372540632196604,-0.46985188945178125,-0.7657741838440839,2.5689447876455036
131.02,53063013102, Spokane County,0.17431510666221503,0.46682990758888554,0.4402965376618863,0.5306628805587426,-0.11267608236211625,-0.6207498651703605,0.8839056909792575
132.01,53063013201, Spokane County,-0.2540700890296519,-0.1637646228484808,0.369782302196199,1.006756505964548,-0.01916567378442332,-0.17788414803079203,-0.01372117117582957
132.03,53063013203, Spokane County,0.2726877538195417,0.5509013585066387,0.27576332157528316,0.6921132266349137,0.4486465804876515,-0.6580498946830453,1.1425651418554326
132.04,53063013204, Spokane County,-0.76728360703069,-0.5263564771412059,-0.41762666050397446,0.19173147898465748,-0.43351652972025223,-0.32955178700404947,-0.9770626873543944
132.05,53063013205, Spokane County,-0.5705164643565246,-0.4589325768691522,-0.652674112056265,0.5049068946311304,-0.22470109082542214,-0.4732164302847789,-0.6767476486160787
133.0,53063013300, Spokane County,-0.31863024961824477,-0.3249098635366146,0.7341058521022494,-1.2821144836215979,-0.9414938764433686,1.7221955592646891,-1.2979227726613507
134.01,53063013401, Spokane County,-0.1448036964425344,0.1880390821428261,0.41679179250665693,0.5854717465178406,-0.5469339736385509,-0.5230713073836579,0.3302479022650927
135.01,53063013501, Spokane County,-0.214633411146871,-0.33588488065749694,0.7106011069470201,-1.5178626749832562,-0.9822521556659393,1.3455116870089634,-1.2240380496830183
135.02,53063013502, Spokane County,0.11245211039889164,0.4007166937585375,1.7095527760442546,-1.6497126614368864,-0.8660167207099324,0.5262532928897318,0.008640265867714464
135.03,53063013503, Spokane County,-0.18003901746712983,0.1788215942889169,0.14648722322152322,-0.11316638740705169,-0.2568940074937994,-0.04595128503847113,0.04451207661986441
136.0,53063013600, Spokane County,-0.0916755212963426,0.10706475033554401,-0.7584454652547955,-0.23024166813330166,-0.5261283823301871,-0.23563846723442372,-0.0834087270758358
137.0,53063013700, Spokane County,0.7092478304854339,0.42888993011580995,-0.2530934444173705,-0.4552167519159473,-0.44301364479508215,0.033726763246397964,0.6607969655263591
138.0,53063013800, Spokane County,-2.0575951815773874,-1.9820756362454546,-1.957187468171477,0.8351485868474411,-0.537664538369232,-0.6105810255443868,-3.1947007203232722
139.0,53063013900, Spokane County,-0.039553130303935015,0.30348769630650735,-0.11206497348599667,-0.48428752233850925,-0.9077434013245222,1.7925256613645837,-0.3772041395099179
140.01,53063014001, Spokane County,-0.9259627382805786,-0.9951271313400556,-2.1217206842580802,0.04026651163046485,1.8185594547202923,0.04629420880153949,-1.5103175319570874
140.02,53063014002, Spokane County,0.2684155129113703,0.44537471980177046,-1.75739713435203,-0.2487251211247263,1.2968971878887343,-0.41720067511048003,0.6952998950344755
141.0,53063014100, Spokane County,-0.3265527800602436,-0.10948448372792084,-0.006293620287466111,-0.703609108283308,-0.44534361476682877,1.5722845783873547,-0.9005015088630128
142.0,53063014200, Spokane County,0.41431209834152644,0.028673765491727968,0.5343155182828022,-1.6115204973012365,-0.8721425800332852,1.8457425596794381,-0.6150628139324447
143.0,53063014300, Spokane County,-0.31233598913150923,-0.35595436574434525,0.5460678908604168,-1.8374848199179734,-0.9392476088240626,0.9686678231792297,-1.2961771636112867
144.0,53063014400, Spokane County,-0.13122981397677694,0.032362382702743414,-0.3941219153487451,0.2630946936635343,-0.2043732661576803,-0.7833429762852356,0.13725929243482773
145.0,53063014500, Spokane County,0.1894239744740687,-0.08168691017171244,0.18174434095436645,0.2929922198215691,-0.03386827297562517,-0.6410173776632513,0.2527080322152497
9410.0,53065941000, Stevens County,-0.6228695118524549,-1.5877038514693254,-0.4763885233920471,-1.859118307334589,-0.6860659728244811,0.7300981215161841,-2.7773088543560034
9501.01,53065950101, Stevens County,-0.4108771583854196,-0.7252128356706452,0.792867714990322,-1.1033268496089603,-0.895233622853883,0.8379601609961419,-1.5125915402265675
9501.02,53065950102, Stevens County,0.38830049660798566,0.24480929977834306,1.3452292261382042,-1.1792633884312729,-0.9155583750151771,1.0495421674272656,-0.049381749796992724
9502.0,53065950200, Stevens County,-1.0858117818076323,-1.3801020952213785,0.028963497445377965,-1.0705425201704848,-0.8689573850632694,1.0507341940217294,-2.699455086973073
9503.0,53065950300, Stevens County,-0.25726003831314503,-0.09929664998759388,0.09947773291106528,0.02613990962014041,-0.7313371798161099,0.037959387078505984,-0.3537938272781133
9505.0,53065950500, Stevens County,0.6432879347558588,0.4949671226045469,0.8163724601455506,0.015858873634743084,-0.7622991068663657,0.1042450439577216,0.8346404094906099
9506.0,53065950600, Stevens County,-0.1363496083233083,-0.09293066817484552,0.9456485584993105,-1.0729378727190766,-0.856694410052702,1.5985403687898116,-0.8393968129083008
9507.0,53065950700, Stevens County,-0.15563164588724762,-0.10859049271484442,1.0044104213873832,-0.5294224051778069,-0.8641292187575604,0.579861929993241,-0.4985049548137055
9508.0,53065950800, Stevens County,-0.027312702992116283,-0.27397684531049765,2.2619142871921376,-1.4583260125106965,-0.9580037570903581,1.187658504716279,-0.8568721960592116
9509.0,53065950900, Stevens County,0.41166400663211966,-0.20395604025730518,2.026866835639847,-1.4245513352046237,-0.9818317072158133,3.500002205965049,-1.086983443805102
9511.0,53065951100, Stevens County,0.3178115253426892,-0.47089496709012585,1.5567719325352662,-1.1236545975391172,-0.9830214983811891,2.0361882559813815,-1.0526798344188832
9513.01,53065951301, Stevens County,-1.3470749084091695,-1.1536139506379408,-0.18257920895168397,-1.3473707540180069,-1.0236205861226284,2.0545077043676976,-2.952412828057204
9513.02,53065951302, Stevens County,0.08263062310997701,-0.10985290624677192,1.0396675391202272,-0.9514387829413794,-0.9469035341322178,1.1986490415201088,-0.6136676287658209
9514.01,53065951401, Stevens County,-1.0682660204633354,-1.4135987027418682,1.180696010051601,-1.8549869824595857,-1.0174404185266699,1.066413179751492,-2.828389594637029
9514.02,53065951402, Stevens County,-0.43808271375861735,-0.3530989237986044,0.6635916166365622,-0.5691883788346428,-0.8669320834248779,0.6405686594046394,-0.9737542501310094
9601.0,53043960100, Lincoln County,0.32210797470356234,0.46356886827966426,-0.28835056215021454,-1.8362634339624377,-1.1376491618757154,0.9684329615055158,-0.16987544241039743
9602.0,53043960200, Lincoln County,0.3160388861745345,0.3465738160328079,0.757610597257478,-1.5197197292007405,-1.0123160308164618,2.7441561593925154,-0.5261797660724565
9603.0,53043960300, Lincoln County,0.45627731769193586,-0.16103944373592063,1.0631722842754558,-1.6323309778577928,-0.5645547830520178,3.6993727470850244,-1.1365908574210375
9604.0,53043960400, Lincoln County,0.6456836342121745,0.46082186958041443,1.780067011509942,-1.8825200692543842,-1.004793436952733,2.241655140628962,-0.08898438826329463
9400.0,53019940000, Ferry County,-0.8450874360456953,-1.591758487110759,0.47555365539472955,-1.9583887982133312,-0.9841900442825129,2.807640308986883,-3.376820518237327
9701.0,53019970100, Ferry County,-0.16574048283529702,-1.278387916421893,1.521514814802422,-1.4496418170525,-0.8979701422479806,1.1202455644865277,-2.0348860496142844
9702.0,53019970200, Ferry County,-0.23385581017712773,-0.4680856211459604,1.7213051486218693,-1.4525795376754629,-0.9378013636119612,0.4504952695811313,-1.0526111143155672
9703.0,53023970300, Garfield County,0.3437627469630413,0.11786145403981757,1.1571912648963725,-1.1004486781825487,1.312073499012458,0.9387385652076711,0.1433263197405615
9701.0,53051970100, Pend Oreille County,1.0042819925980724,0.3222659630692699,1.8153241292427853,-1.6673450068453355,-0.7372958034238032,0.9405597842713226,0.3686893936153705
9702.0,53051970200, Pend Oreille County,0.3079512282585797,-0.6345386498632221,1.439248206759121,-1.6584609687428042,-0.438434647353317,1.1831932188835637,-1.0864797799496184
9703.0,53051970300, Pend Oreille County,0.03668018558087585,-0.877794822532819,0.9456485584993105,-1.4791187720651175,0.4284973716051981,1.342625510565262,-1.4130982667036784
9704.0,53051970400, Pend Oreille County,0.6332900232933436,0.1377851900403055,1.1689436374739863,-1.598645050419788,0.8026824365555295,0.6379429878210184,0.21316663334396463
9705.0,53051970500, Pend Oreille County,-0.16829790289503493,-0.6671747341925027,1.5450195599576515,-1.5582286114092903,0.25944596038332063,-0.01292723874372448,-0.9818087796835148
1.0,53075000100, Whitman County,-2.7670440420025324,-2.6465623565565197,-2.3097586454999126,0.1110108255476184,2.2322502674302847,-0.43132138812473164,-4.142291166745909
2.01,53075000201, Whitman County,0.9361491022756527,1.3126319648320075,-1.1110166425832313,0.39273610326939323,2.8222499127247467,-0.48477013337148117,2.439887090249877
2.02,53075000202, Whitman County,0.19664019064358434,0.2120132158624094,-1.334311721557907,0.18774154059304105,2.066320451593026,-0.44562146462172825,0.6661521844810786
3.0,53075000300, Whitman County,0.2054255554406142,0.36075599756345833,-0.6761788572114935,0.5166515404871433,1.764788047837248,0.08992865042412106,0.7941457515166493
4.0,53075000400, Whitman County,0.34199497823828673,0.14911708912883306,-0.46463615081443244,-0.04130284498140162,1.7200454784310046,-0.3238264289506805,0.6299478266298341
5.0,53075000500, Whitman County,-3.9496656493562945,-4.50430046215812,-2.3567681358103707,0.3200503882873883,-0.7799898552024559,0.6357930476741542,-7.427182267504376
6.01,53075000601, Whitman County,1.5927081875970523,0.8455782114212671,-2.051206448792393,0.7989418072206012,3.374162616133879,-0.41426127610871466,2.4010721692643413
