GEOID,tract,native_citizen,work_from_home,no_computer,internet_subscription,mean_d_mbps,index
53051970400,9704.0,-0.657419680230608,0.17033580735526088,-0.3214347199276133,-0.6568932580694145,-1.5986450504197882,-0.3599593693103837
53051970500,9705.0,-0.5979526611967028,-0.00266931725532237,-0.4867380486582212,-0.7812882226431669,-1.5582286114092905,-0.30453496693330623
53063000201,2.01,-0.6107493614951381,-1.3460032259963217,0.1744752662642103,-0.22820907246140615,0.8141195793418957,-1.0707271256607305
53063000202,2.02,-1.6517985681266687,-1.1933516454575719,-0.7156195807467551,-1.4989514797994308,1.2387563435574631,-0.63959771700047
53063000301,3.01,-0.7974306364370177,-0.023022861327155694,-0.4231598453002951,-0.6186178843544137,0.8026246445626699,0.1805464702452479
53063000302,3.02,-0.7530185589306835,-1.2238819615653218,-0.16884703186859068,-0.8042534468721673,1.0298245969567863,-0.7628272758045083
53063000400,4.0,0.0524208127943619,0.4145783362172608,0.6068070490981078,0.29233601006260396,0.71243411236746,-0.03989396971188086
53063000500,5.0,-0.11468903816167555,-0.6336291834821555,-0.2960034385844429,0.08756276068734996,0.5449630001256117,-0.026302442006950172
53063000600,6.0,-0.24792527068067838,-0.3283260224046556,-1.0589418788795562,-0.14208948160265447,0.876447244775086,0.8594430235672235
53063000700,7.0,1.2334809756323022,-0.5420382351589055,-0.06712190649590889,1.2932370327098732,1.4280589602303246,0.7427156501922222
53063000800,8.0,1.268860088222094,0.740235041366594,0.19990654760738075,0.9028282208168658,0.6985463502606241,1.0866403260739241
53063000900,9.0,1.925255538824187,1.6968516127427602,1.1281483166331019,1.478872595227627,0.9290823217452308,1.249132423858462
53063001000,10.0,1.4427446628655385,-0.8371646242004886,1.0137075505888349,1.3697877801398748,0.7615366546656264,-0.5026561495572908
53063001100,11.0,-0.145551668293196,0.29245707178626085,-0.028974984481153234,0.09713160411610015,0.9486302359209223,0.41449091087382295
53063001200,12.0,-0.8772218265331437,0.3026338438221775,-0.588463174030903,-0.7506679236711663,0.48286865406949575,0.40505086501844995
53063001300,13.0,-0.1350132092238963,-0.3690331105483222,-0.016259343809568012,0.12009682834510059,0.8119108536967236,-0.045412198526497166
53063001400,14.0,1.3411238075544345,-0.4606240588715722,-0.10526882851066456,1.7755067415188825,1.1163848352429147,0.8577495809321902
53063001500,15.0,1.649750108869639,-0.04337640539898902,2.501437509164306,1.2052036731653717,0.7396462670075485,-1.2921650570879046
53063001600,16.0,-0.5573043190722613,-0.8473413962364054,0.9755606285740792,-0.3698279552069089,1.0605136829522217,-1.4137416284374442
53063001800,18.0,-0.6649471509943935,-0.09426026557857234,2.3615654617768684,-0.5363258308671621,0.5991800943038209,-2.3723401256025274
53063001900,19.0,0.07199223678020412,0.2008661234630109,-0.054406265824323674,0.04354608091509911,0.5374237659046079,0.34952933056075963
53063002000,20.0,0.3038383363047966,-0.6030988673744054,0.06003450021994332,0.4148172059506063,0.7649362826318946,-0.06449588016436777
53063002100,21.0,-0.7515130647779265,-0.27744216222507223,-0.7410508620899257,-0.4540337773799105,0.6690180892396907,0.312612240022338
53063002300,23.0,0.9075414915603914,0.29245707178626085,2.1199682890167493,1.0597572530483688,0.7212618073166841,-1.0454837454375876
53063002400,24.0,-0.472996646517864,0.31281061585809417,0.8356885811866418,-0.7334440054994159,0.010788978898862213,-0.8395748085976481
53063002501,25.01,-0.233623076229486,-0.27744216222507223,-1.109804441565897,-0.47699900160891096,0.8785275259866505,0.896783893644189
53063002502,25.02,-0.8117328308882101,-1.1831748734216552,1.0645701132751757,-1.093232518420423,0.44488190369801256,-2.0664364891613296
53063002503,25.03,-0.3525571142972964,-0.4911543749793222,-1.160667004252238,-2.163029213754694,0.6437985089272473,0.4636116154855692
53063002600,26.0,0.5236404826073324,-0.9084020284519053,-0.5503162520161473,1.2664442711093729,0.0029226027238121385,0.3009982232661346
53063002900,29.0,-0.45493071668477886,-0.3283260224046556,-0.6647570180604143,-0.2511742966904066,1.1494193426818595,0.47831514804517905
53063003000,30.0,-0.9667987286221909,-0.6132756394103221,0.13632834424945464,-0.9956303154471711,1.3185908597744949,-0.6855169714926048
53063003100,31.0,0.7667777882776031,-0.3283260224046556,0.19990654760738075,1.4233733033408758,1.1723036758245207,0.40920507413586193
53063003200,32.0,-0.6882823103621284,0.09909840310384425,0.7085321744707896,0.09713160411610015,0.5485574731014486,-0.6879916831231643
53063003500,35.0,-0.7153812051117562,-1.1526445573139052,3.4805418408763678,0.06459753645834952,0.04769711438586102,-4.134149184670203
53063003601,36.01,-0.9826064172261404,-1.254412277673072,-0.2832877979128577,-0.39279317943590936,0.8002432595073669,-0.7688662624509186
53063003602,36.02,-0.9818536701497618,-0.04337640539898902,0.8102572998434714,0.3688867574926054,0.4335169706645733,-0.9753587908046559
